,Tesla Stock Close Price,Tesla Stock Open Price,Tesla Stock Volume,Tesla Stock Adj Close Price,Tesla Stock High,Tesla Stock Low,S&P 500 Variance,Ford Stock Price,GM Stock Price,Toyota Stock Price,Nissan Stock Price,Tesla Wikipedia Page Views,Sentiment,Previous Sentiment,Previous Week Tesla Stock Close Price
44,1.783333397,1.792533374,24196800,1.783333397,1.841866827,1.739733386,592.0525086,13.04399986,29.33400002,80.11399994,20.23199997,989.2,0.2414675676,0.113475,1.861733198
45,1.87413342,1.868800187,26146800,1.87413342,1.905599785,1.849466586,329.0451021,13.44799995,30.26800003,81.01199951,20.92599945,847.8,0.1299852941,0.2414675676,1.783333397
46,1.944000274,1.953166991,16842750,1.944000274,1.975833505,1.914333254,523.4328852,14.0150001,31.35750008,84.22749901,21.36750031,872.25,0.1823764706,0.1299852941,1.87413342
47,1.871333408,1.886933184,14865600,1.871333408,1.912533188,1.847333598,788.111646,13.17800007,30.40800018,84.02999878,21.32000008,871,0.1111717949,0.1823764706,1.944000274
48,1.890666628,1.873733425,19563900,1.890666628,1.929333234,1.848266387,537.5485327,13.13199997,29.54599991,84.48200073,21.52800026,915.6,0.1876611111,0.1111717949,1.871333408
49,1.876666808,1.878399801,14312700,1.876666808,1.909333181,1.8497334,259.8544335,12.43799992,28.21599998,82.27799835,21.55999985,820.8,0.09586153846,0.1876611111,1.890666628
50,1.665200019,1.683333206,32295900,1.665200019,1.733200002,1.608533406,1444.857114,10.83799992,25.91599998,77.40600128,19.32199974,1142.8,0.15345,0.09586153846,1.876666808
51,1.730266786,1.717066789,11296800,1.730266786,1.771066594,1.688400221,5322.05912,11.13600006,25.75,75.15200043,18.51600037,884.4,0.2225891892,0.15345,1.665200019
52,1.522533417,1.544933414,13783500,1.522533417,1.585733414,1.478800011,4264.606724,10.20799999,22.11999969,71.49399872,16.87399979,813.2,0.2462375,0.2225891892,1.730266786
53,1.6153332,1.6245332,10834200,1.6153332,1.653066611,1.585466599,1376.670789,10.83800011,23.30000038,71.07799835,18.01999969,788.2,0.3445558824,0.2462375,1.522533417
54,1.555999756,1.547333241,9165000,1.555999756,1.580000013,1.523333251,856.3452155,10.29250026,22.13500023,68.82250023,17.21749973,686,0.2142088235,0.3445558824,1.6153332
55,1.625600004,1.588266802,12310800,1.625600004,1.6402668,1.570800185,736.9490704,10.36999989,22.2720005,69.76199951,17.3340004,762.6,0.2136771429,0.2142088235,1.555999756
56,1.725200009,1.727733183,15105000,1.725200009,1.77066679,1.686666608,540.3911962,9.989999962,21.20600014,68.46399994,16.73599968,756.8,0.1976617647,0.2136771429,1.625600004
57,1.606533217,1.663466597,15637500,1.606533217,1.687066603,1.569733381,668.3433218,9.810000038,20.5,68.35800018,17.55600014,1651.2,0.0771326087,0.1976617647,1.725200009
58,1.8298666,1.792266798,17109900,1.8298666,1.855333424,1.7648,936.6335958,11.10199986,22.57800026,67.28799896,18.45800018,1260.4,0.06894871795,0.0771326087,1.606533217
59,1.849600005,1.848266602,14841900,1.849600005,1.873466611,1.807066584,1122.844679,11.6,23.38600006,67.40599976,18.54199982,1150.6,0.085925,0.06894871795,1.8298666
60,1.912132978,1.881733203,12716700,1.912132978,1.934266591,1.854266596,1724.080249,12.17800007,25.52000008,68.03200073,18.54999962,1013.8,0.14034,0.085925,1.849600005
61,2.023066616,1.978000021,24561300,2.023066616,2.034399986,1.933866787,1466.41473,11.3,24.00400047,65.47599945,18.53600006,1291,0.1219604651,0.14034,1.912132978
62,2.119466972,2.089599991,24010500,2.119466972,2.153199768,2.039866638,640.3064438,11.2,23.31400032,64.53400116,18.36000023,1218.6,0.05877073171,0.1219604651,2.023066616
63,2.225466394,2.226400232,18023700,2.225466394,2.278000021,2.17213335,407.1042795,10.35000019,22.10400009,63.31200027,17.61600037,1061.4,0.1779710526,0.05877073171,2.119466972
64,2.123667002,2.129999697,7363875,2.123667002,2.180167019,2.09616673,1011.253237,9.892499924,20.40749979,62.76499939,17.16250038,912.75,0.1032648649,0.1779710526,2.225466394
65,2.258400011,2.236800003,13857600,2.258400011,2.300666618,2.20853343,1141.752312,10.94599991,21.49000015,67.11000061,18.11800003,889.4,0.3362809524,0.1032648649,2.123667002
66,1.97399981,1.996266651,14569500,1.97399981,2.020266795,1.937733412,1026.299745,10.55199986,20.32599983,66.18399963,17.54799995,947.6,0.1801916667,0.3362809524,2.258400011
67,1.851866627,1.862000203,15409800,1.851866627,1.880933404,1.812533402,868.9418078,10.57999992,20.05200005,64.29999924,17.72999954,748.4,0.1990674419,0.1801916667,1.97399981
68,1.906166762,1.895500004,8177625,1.906166762,1.938833237,1.874666482,377.5293051,10.69250035,20.10750008,65,17.62750006,860.25,0.3487654545,0.1990674419,1.851866627
69,1.830333233,1.868499994,13312500,1.830333233,1.898166746,1.806833237,415.3540809,11.43250012,21.82249975,68.33500099,17.94249964,960.25,0.220965,0.3487654545,1.906166762
70,1.781499743,1.865666479,28401750,1.781499743,1.887666732,1.75,666.8688515,12.01250005,24.16750002,68.41749954,17.67750025,973,0.09243333333,0.220965,1.830333233
71,1.791466594,1.789599824,13864200,1.791466594,1.820133209,1.763999987,470.9009343,12.6039999,24.80800018,70.36399994,18.56399994,947.4,0.2758439024,0.09243333333,1.781499743
72,1.953199792,1.933733177,12684300,1.953199792,1.981466603,1.9053334,372.5615814,12.40799999,24.3420002,73.98999939,18.96199951,1404.8,0.1944625,0.2758439024,1.791466594
73,2.120800209,2.092133188,13017000,2.120800209,2.13253336,2.064533377,279.1326475,12.83199997,26.11800003,79.14400024,19.65400009,1324.6,0.2525869565,0.1944625,1.953199792
74,2.232133198,2.185066605,27980700,2.232133198,2.263199949,2.141466427,266.1254898,12.57799988,26.03600006,81.69600067,19.82399979,2020.8,0.1531707317,0.2525869565,2.120800209
75,2.283333242,2.293166757,17140125,2.283333242,2.317999959,2.218999982,274.587287,12.35999966,26.61749983,84.03499985,20.32249975,1752.25,0.04437073171,0.1531707317,2.232133198
76,2.257199764,2.2502666,9022200,2.257199764,2.287466764,2.217733192,211.1132572,12.46200008,26.3079998,83.11999969,20.47999992,1632.2,0.1901102564,0.04437073171,2.283333242
77,2.267333412,2.231599951,15266100,2.267333412,2.289066792,2.218266773,91.4481444,12.36000004,25.18400002,81.99599915,20.13199997,1579.6,0.186946,0.1901102564,2.257199764
78,2.340666819,2.352266836,11205000,2.340666819,2.371866846,2.313600159,208.653902,12.69200001,25.68399963,84.83600006,21.11800003,1530.6,0.2837681818,0.186946,2.267333412
79,2.422266483,2.396799994,24983100,2.422266483,2.483466578,2.355066824,389.5925168,12.35199966,25.25999985,84.97599945,21.01199989,1467.4,0.1907078947,0.2837681818,2.340666819
80,2.417466784,2.425599957,27012900,2.417466784,2.470800018,2.386399984,367.4300367,12.54400005,25.57200012,85.43800049,21.35399971,1220.6,0.4242444444,0.1907078947,2.422266483
81,2.2097332,2.242666626,18877200,2.2097332,2.265999937,2.173066854,176.4463144,11.98199997,24.0079998,81.91600037,20.4420002,2895.8,0.2306,0.4242444444,2.417466784
82,2.1796,2.184266376,13904700,2.1796,2.222400188,2.148000002,286.1522232,11.72999992,23.84400024,81.31200104,20.39000015,1990.8,0.2208605263,0.2306,2.2097332
83,2.179999971,2.177466583,9881400,2.179999971,2.204133415,2.141333437,301.2805875,11.58800011,23.27999992,81.1280014,20.61800041,1656.6,0.10645,0.2208605263,2.1796
84,2.193066788,2.197600222,13209300,2.193066788,2.235200167,2.155466604,210.5354279,10.91599998,22.67600021,79.30800018,19.72600021,1224.8,0.09384,0.10645,2.179999971
85,2.06346662,2.105866575,35076300,2.06346662,2.159733152,2.047866631,255.9757986,10.48999977,21.97200012,79.7980011,19.54799995,1497.8,0.183304878,0.09384,2.193066788
86,1.956266618,1.94546659,23481900,1.956266618,1.998666596,1.889200187,949.2860965,10.16399994,21.5920002,76.88799896,19.12000008,2831.6,0.1798042553,0.183304878,2.06346662
87,2.023500055,2.022000313,18123375,2.023500055,2.067499995,1.970000267,1024.404493,10.6650002,22.46500063,76.77000046,19.01999998,2390,0.265595122,0.1798042553,1.956266618
88,1.920266771,1.903200006,11834700,1.920266771,1.950800014,1.864133215,557.2997235,10.40199986,21.61800003,75.96800232,18.84799957,1553.4,0.2760363636,0.265595122,2.023500055
89,1.97133317,1.982133436,10704300,1.97133317,2.027733421,1.92893362,261.7455394,10.40200005,21.9,76.14999847,18.92799988,1412,0.0389925,0.2760363636,1.920266771
90,2.182533407,2.164266586,31586400,2.182533407,2.236666393,2.113466811,377.4243979,10.40200005,21.17799988,76.83600006,18.91199989,1525.2,0.1361538462,0.0389925,1.97133317
91,2.08893342,2.133333588,21049800,2.08893342,2.153466749,2.063600206,462.8859005,9.820000267,19.72399979,78.25600128,18.52199974,1616.2,0.07731282051,0.1361538462,2.182533407
92,2.083000004,2.071333468,13902000,2.083000004,2.128499746,2.052666545,376.1319325,9.467499971,20.21749973,79.4224987,18.40250015,1490,0.3923864865,0.07731282051,2.08893342
93,2.245466375,2.2,28877100,2.245466375,2.297200012,2.146266842,277.4816813,9.276000214,19.6,76.21000214,17.96600037,1728.8,0.1564853659,0.3923864865,2.083000004
94,1.991599774,2.047999978,28680300,1.991599774,2.060933447,1.971733379,288.1906161,9.074000168,19.11800003,73.79200134,18.10199966,1407.8,0.01932307692,0.1564853659,2.245466375
95,1.791866589,1.850399804,23241600,1.791866589,1.874800181,1.771333218,231.0643452,9.078000069,19.58199997,77.35599976,18.85399971,1271,0.3139304348,0.01932307692,1.991599774
96,1.959466791,1.933999991,19812900,1.959466791,1.993866611,1.907733393,357.9525281,9.300000191,20.36800003,81.28600006,19.76199989,1544.2,0.212,0.3139304348,1.791866589
97,2.004000044,1.995333171,10098300,2.004000044,2.043600035,1.955333638,464.8457548,9.509999847,20.83199959,81.28399811,19.7340004,1883,0.2838770833,0.212,1.959466791
98,1.968133616,1.976266599,17363700,1.968133616,2.011066818,1.936533427,331.7721991,9.469999886,21.41999969,82.09799957,19.60800056,1807,0.2719825,0.2838770833,2.004000044
99,1.891333282,1.903666496,10453500,1.891333282,1.920166761,1.870333254,99.02508058,9.345000029,21.26749992,79.89500237,18.83999968,1366.75,0.2749921053,0.2719825,1.968133616
100,1.884666562,1.88546679,16314900,1.884666562,1.927466607,1.851999998,78.80589656,10.10599995,22.97999992,81.41000061,18.94600029,1498.6,0.0759625,0.2749921053,1.891333282
101,2.082933187,2.082133436,25496400,2.082933187,2.114266586,2.046133351,388.7344851,10.47399998,24.3079998,82.02600098,18.42199974,1698.8,0.2844820513,0.0759625,1.884666562
102,1.915066576,1.897866583,43834500,1.915066576,1.964533377,1.874933219,517.6898926,10.06000004,23.44000015,79.68200073,17.06599998,2803.2,0.2127,0.2844820513,2.082933187
103,1.95400002,1.976400018,15438300,1.95400002,1.995200181,1.927599788,233.5048921,9.98599987,24.12199974,77.53799896,16.90600014,2004.2,0.1415688889,0.2127,1.915066576
104,1.893066597,1.915066624,12073500,1.893066597,1.932666636,1.874933004,108.1964528,10.07800007,24.45400009,75.48399811,16.82999992,2567.4,0.2447909091,0.1415688889,1.95400002
105,1.873466611,1.876399994,10157700,1.873466611,1.894933605,1.83440001,113.7641283,10.29800014,24.92400017,78.12400055,17.42000008,1767.6,0.2224170732,0.2447909091,1.893066597
106,1.829333305,1.863332987,10357500,1.829333305,1.869332989,1.815999985,207.8706102,10.30666669,23.53333346,77.72666677,17.29000028,1613,0.1037755556,0.2224170732,1.873466611
107,2.031466818,1.985733438,24425400,2.031466818,2.051600003,1.957866573,311.3979399,11.23000011,25.65200043,79.62400055,16.97200012,2040.8,0.1980166667,0.1037755556,1.829333305
108,2.069333172,2.072533369,12817500,2.069333172,2.105466604,2.032400036,581.05037,10.82800007,24.63400002,78.1780014,17.2720005,4101.6,0.321248,0.1980166667,2.031466818
109,2.1753335,2.167999983,13906500,2.1753335,2.21083349,2.129000008,636.5955696,10.92500019,24.83500004,84.05500031,18.80000019,2325,0.1943254902,0.321248,2.069333172
110,2.202133226,2.177333212,16366500,2.202133226,2.233733177,2.145733166,495.3703832,11.28799992,25.49799995,85.93400116,19.27599983,2982.2,0.31997,0.1943254902,2.1753335
111,2.270666647,2.265466833,16005900,2.270666647,2.310399818,2.23973341,423.9231654,11.35,25.13600006,85.64199982,18.97999992,2036.6,0.2921586957,0.31997,2.202133226
112,2.298133421,2.301600027,22906800,2.298133421,2.34000001,2.259999752,401.725314,11.34400024,25.13200035,86.24399872,18.76799965,1850.6,0.2557763636,0.2921586957,2.270666647
113,2.288666427,2.280667007,15330750,2.288666427,2.309500039,2.261666715,160.0696944,11.93999982,27.375,91.33249855,18.86500025,1668.5,0.3394061224,0.2557763636,2.298133421
114,2.268999994,2.247999787,10368375,2.268999994,2.283000052,2.228833258,125.6256165,12.94499993,28.44249964,93.46249962,19.00500011,1986.5,0.3185219512,0.3394061224,2.288666427
115,2.261199808,2.293066549,12061500,2.261199808,2.297066593,2.236133194,302.0016962,13.53000011,29.86000023,95.86399994,19.47600021,2216,0.2345853659,0.3185219512,2.268999994
116,2.268799829,2.252533197,26757900,2.268799829,2.286533213,2.232000017,461.5466804,14.16800003,29.80200005,96.10800018,19.85200043,2310.6,0.2914853659,0.2345853659,2.261199808
117,2.419333279,2.376333475,25285125,2.419333279,2.45083344,2.364333212,620.0277915,13.9000001,28.76249981,95.27999878,19.27000046,2101.5,0.304102381,0.2914853659,2.268799829
118,2.524133205,2.518000031,19148100,2.524133205,2.553600216,2.479599762,416.0180599,13.16400013,28.29600029,95.89599915,20.26200027,2174,0.1390472222,0.304102381,2.419333279
119,2.592533159,2.570666647,26418300,2.592533159,2.624933386,2.548933458,244.2336824,13.13199997,28.53600006,102.9680008,20.66800041,2241.4,0.2064714286,0.1390472222,2.524133205
120,2.550666451,2.546666801,25036875,2.550666451,2.592499733,2.508666515,150.8456208,13.03999996,27.96500015,102.9924984,20.26250029,4174.5,0.2380631579,0.2064714286,2.592533159
121,2.335733175,2.363066626,57589800,2.335733175,2.412000227,2.302399826,96.71509056,12.42000008,26.83600006,101.3859985,19.9159996,2969.8,0.3243942308,0.2380631579,2.550666451
122,2.437333345,2.406799841,23098800,2.437333345,2.458133411,2.381200027,115.1087441,12.78999996,27.53399963,103.2280014,20.34799995,2515.6,0.2083728814,0.3243942308,2.335733175
123,2.524533606,2.564133167,26931600,2.524533606,2.584933233,2.51053319,329.4053509,13.40200005,28.22399979,103.4740005,20.67199974,2718.8,0.1908463415,0.2083728814,2.437333345
124,2.384133387,2.372799969,16272300,2.384133387,2.421199942,2.359466648,492.0741039,13.26000004,28.43800011,103.5639999,20.17400017,2515,0.2561266667,0.1908463415,2.524533606
125,2.523999989,2.520833254,24907500,2.523999989,2.556000054,2.49150002,299.590677,13.24250007,28.04749966,103.1624985,19.46000004,2541,0.2383536232,0.2561266667,2.384133387
126,2.808666801,2.823733425,53376600,2.808666801,2.876933432,2.753866768,64.68167111,12.71199989,27.71599998,104.3339981,19.51599998,4163,0.1606777778,0.2383536232,2.523999989
127,2.907866812,2.849333191,40739100,2.907866812,2.955200005,2.824399853,120.2149214,13.2539999,29.21800003,111.7519989,20.55000038,2589.6,0.2109792453,0.1606777778,2.808666801
128,3.285733414,3.252533197,50048400,3.285733414,3.355333233,3.197999763,176.6111871,13.08600006,29.53600006,112.3340027,21.15200005,2855.8,0.1967921875,0.2109792453,2.907866812
129,3.566933203,3.609733391,55732800,3.566933203,3.70893364,3.497066593,236.2206796,13.56599998,30.69400024,115.2840012,20.83200035,2625.2,0.2695835616,0.1967921875,3.285733414
130,4.226133347,4.208799791,224445600,4.226133347,4.493333244,3.990266705,496.3385407,14.15999985,31.72400017,118.0459991,20.81399994,5590.8,0.2887681818,0.2695835616,3.566933203
131,5.861733246,5.922799778,351227100,5.861733246,6.15253334,5.527600002,875.0956083,14.53400021,32.13399963,125.6040009,22.38999977,7553.8,0.1523194444,0.2887681818,4.226133347
132,6.061066628,5.911999989,162183000,6.061066628,6.192133427,5.79279995,855.9273767,14.91400013,33.20999985,126.2799988,23.34999962,5379.2,0.1645175926,0.1523194444,5.861733246
133,6.803466606,6.952533436,285710100,6.803466606,7.190000057,6.486400032,483.373686,15.67600002,34.19199905,119.3940002,21.93999977,6300.8,0.1482148148,0.1645175926,6.061066628
134,6.52373333,6.453599739,147209700,6.52373333,6.684533501,6.313866806,227.9421514,15.52799988,34.43199997,117.4960007,21.2,3825.4,0.05676458333,0.1482148148,6.803466606
135,6.783333302,6.752133369,110900100,6.783333302,6.896000099,6.624800014,274.3138572,15.49399986,34.03799973,120.4259995,21.04399986,3233.8,0.09307209302,0.05676458333,6.52373333
136,6.912133217,6.851333141,120103800,6.912133217,7.025199986,6.695199776,435.0473328,15.11599998,32.21999931,118.6339996,20.46000023,4286.6,0.2236305556,0.09307209302,6.783333302
137,7.838833332,7.732166767,129724125,7.838833332,7.986500144,7.577000022,430.2511099,16.26250029,34.22749901,124.3199978,20.83249998,3462.25,0.3446773585,0.2236305556,6.912133217
138,8.304533005,8.261066628,122535600,8.304533005,8.357066917,8.11173315,488.8847236,16.89199982,35.48600006,127.3699982,21.71399994,3858.2,0.3183557692,0.3446773585,7.838833332
139,7.936933422,8.070666695,256835100,7.936933422,8.326399994,7.617466736,1071.058392,16.83800049,36.49800034,130.1100006,22.37799988,5849.4,0.1300301587,0.3183557692,8.304533005
140,8.433599854,8.351066971,117605100,8.433599854,8.544800186,8.219066811,1138.235407,17.07400017,36.77600021,126.0399979,21.98399963,3072,0.2360925926,0.1300301587,7.936933422
141,9.262133408,9.158933258,112201200,9.262133408,9.33813324,9.045866776,399.7382596,17.15800018,36.4,128.3359985,21.45800018,3443.2,0.1817588235,0.2360925926,8.433599854
142,9.848666382,9.978666687,214588200,9.848666382,10.13346653,9.683466721,73.34079282,17.00399971,35.88399963,128.6780014,21.49199982,9568,0.1983340426,0.1817588235,9.262133408
143,9.885866737,9.772400093,115268100,9.885866737,9.984799957,9.669200134,241.9568608,16.27799988,34.63600082,126.2959991,20.72399979,7256.4,0.2694191489,0.1983340426,9.848666382
144,11.10320034,11.02800007,230827500,11.10320034,11.3368,10.81226654,544.2977322,16.20000019,34.21199951,123.5640015,20.24599953,6704.2,0.2095363636,0.2694191489,9.885866737
145,11.27433348,11.36400008,145656750,11.27433348,11.44199967,11.0893333,521.8477132,16.88749981,35.61750031,125.3325005,20.49250031,4423.75,0.1297745455,0.2095363636,11.10320034
146,10.94746647,10.90333328,122118000,10.94746647,11.10706673,10.71920033,305.025503,17.42799988,36.45199966,126.8900009,20.41800003,4014.8,0.1822150943,0.1297745455,11.27433348
147,11.6649332,11.55106678,144318900,11.6649332,11.83533306,11.36413345,649.913692,17.46399994,37.09600067,129.4279968,20.40200005,3917.6,0.2245642857,0.1822150943,10.94746647
148,12.68199997,12.54320011,112392300,12.68199997,12.74653339,12.38546638,720.6822265,17.11400032,36.47600021,129.487999,20.37199974,3819.4,0.1531767857,0.2245642857,11.6649332
149,11.74493351,11.90720005,236369400,11.74493351,12.11359997,11.40826664,224.2352094,16.79400024,34.90800018,126.5739975,19.98400002,5013.6,-0.02582765957,0.1531767857,12.68199997
150,12.11626663,12.0196003,125908800,12.11626663,12.30240021,11.88813305,301.4613807,17.20200005,35.2340004,130.4700012,20.59400024,3505.4,0.1514428571,-0.02582765957,11.74493351
151,11.35266685,11.4920002,163981200,11.35266685,11.75973339,11.02520008,686.4933609,17.59600029,35.43600006,129.5700043,20.53799973,3810.2,0.2899630435,0.1514428571,12.11626663
152,10.78213348,10.88320007,140608800,10.78213348,11.09293346,10.49440002,1207.587986,17.30400009,36.68600006,129.3399963,20.03999977,4063.6,0.3129747967,0.2899630435,11.35266685
